"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
7660,-1.27862956327147,0.138494440401919,2.24199170522411,0.192531828306702,0.618058791171267,0.390611115315061,-0.203041556124614,0.317200081179276,1.83122657140752,-1.12879213499339,-0.719205514679584,-3.3158681138241,0.381231267380218,1.25035276903326,-0.318813047582814,0.460439208708172,0.0736502827623256,0.42516920125308,-1.21198032033907,-0.3453553670153,-0.127214796201518,-0.048196494983175,0.0946840973445108,-0.891059621396955,0.153355541959786,-0.511333041634623,0.0011496911656176,0.0935720442957783,1.18,"0"
7665,-0.242985797136235,1.05436277728431,1.43385976302598,0.635014325102097,-0.084591215741896,-0.654420025052498,0.330956271066776,-0.0547673689269013,0.685328919962432,-0.550067272188437,2.4939555874516,-2.36944857386162,0.731746754567347,1.45512037922778,-0.11080649492864,0.286447159201601,0.840044052833614,0.762648821892649,0.580411328310998,-0.0699099257408118,-0.270962248573179,-0.680531643311299,0.0872574529101105,0.406935596808058,-0.625972502249652,0.0417571827328416,-0.127092352969799,0.0545392190371011,4.49,"0"
7668,1.03212933590242,-0.888860099668901,0.737258310446026,-1.86582374904538,-0.990448665605285,0.225186377910235,-0.927642381649693,0.25473714060565,3.54470432613373,-1.93338648188197,2.70398009749632,-0.881343468748039,1.1512751449578,1.6223791210122,0.78134376323599,-1.26359064972794,1.06110847138956,0.336198378306877,0.35462273168125,-0.0887103780488576,0.138172937704662,0.842645657827241,-0.150970886066118,-0.288361498299382,0.442813374751188,-0.642692717365136,0.093446540824519,0.018588664645075,68.36,"0"
7671,1.16153180771389,0.299553437997555,0.741985341045202,0.702986681477556,-0.220786204738341,-0.256507910971491,-0.175030368551001,-0.0397235393515404,0.983251761521056,-0.325692580032466,2.91213619148745,-1.05317246440808,2.27217752454947,1.82030718161562,-0.219128390957784,0.0966612829527982,0.385003592610108,-0.345011516888714,-0.471279570163732,-0.132711701334917,-0.309405628183636,-0.629226708808541,0.184273625031616,0.170445055672754,0.0793154922382157,0.0539558399226973,-0.0400348144738041,0.00222268567721895,2.68,"0"
7672,0.702709900098753,2.42643280600508,-5.23451329584052,4.41666124290876,-2.17080621591773,-2.66755356121463,-3.87808845483572,0.911337122229195,-0.166199039175942,-5.00924850212751,4.67572941865677,-8.16718805173089,0.638559282180499,-6.76333439062322,1.29686025605627,-3.81175840977789,-3.75412806618729,-1.04917740227906,1.55419726345897,0.422743129198702,0.551179689117248,-0.00980235731325313,0.721698230069415,0.473245751402033,-1.9593037711687,0.31947554010746,0.600484916486359,0.129305225096566,1,"1"
7672,0.990890113204759,-0.357753132636368,-1.18030229983902,0.584367844345814,2.12031282569177,3.70519982990213,-0.342638779646404,0.731600109359175,1.44062067728201,-0.455264867289106,0.407263980571341,-2.26492029539403,1.44241949146738,1.65841981305504,-0.870678787816808,-0.111742350493274,0.225709905142239,0.226272173899434,0.114802255559526,0.208350593658167,-0.24752891372356,-0.742315066052986,-0.24052313270423,0.956167285324764,0.817725752580493,-0.380436277127579,-0.0283371344904158,0.0308737341478196,151,"0"
7673,1.26002217791088,0.777433891171101,-0.163802135027533,1.10695332271832,0.0385877610873804,-1.53354454389635,0.362595494776957,-0.462696381653368,0.987241668129683,-0.990670013667413,1.48296364068289,-2.06809058576928,2.29960953357306,0.286208718991408,0.0911343648712332,0.297574382258882,1.6222261528574,0.210926478797962,-0.655204726893435,-0.0819069688745469,-0.258282816806172,-0.404974594647651,-0.0362224257806294,0.584838024108098,0.53062529759198,0.307298949387847,-0.0552648988071679,0.0351929578557139,0.76,"0"
7673,-0.616284608679574,1.22389372563884,1.76897953797517,0.998499254119869,-0.0220716097985852,0.492909981499094,0.26760205107457,0.0340359667001543,1.55257386516934,-0.35933011826959,-0.496899007180743,-2.02431236687193,3.02839861364454,0.704649498939791,-0.60866791201387,-0.337585863732166,0.409740193383404,0.630196158871326,0.630750066454816,0.326535103864122,-0.0751821136141353,0.545359987985098,-0.339373218422927,-0.45321275259965,0.145262381351647,-0.154952209312395,0.538855663696558,0.252516252173199,30.39,"0"
7677,1.2551001411572,0.51700491635537,0.459859510833669,0.890115656745725,-0.224963772355512,-1.00290404966088,0.0525014952817874,-0.330817013439884,1.19471685918736,-0.678312729325451,1.01498167462386,-1.84232482156941,2.67806873313434,0.98605635183864,0.26824923335721,0.413157858855104,0.678835539460807,-0.122994458441194,-0.405948687574578,-0.0663869492663942,-0.427498123218776,-0.952160664617108,0.128342109640439,0.301128258940129,0.220137298572422,0.0531422529710614,-0.0450224090159085,0.0265676577039263,4.49,"0"
7678,-1.26119473263651,1.54535807802788,1.28680220146124,1.01438516523134,-0.318174672469437,0.374157145222748,-0.154480558134526,0.467064554261577,1.58828226491409,-0.262803273431518,-0.61843097678801,-1.84418838275157,3.09783759164281,0.952285546006527,-0.622364792228231,-0.22834493383874,0.569512068957165,0.645158926403237,0.600039222528792,0.304159570769226,-0.0766808637546528,0.501244055931377,-0.349699595021723,-0.449928309707232,0.204554916369216,-0.147742942740976,0.557082019811439,0.20806029637345,30.39,"0"
7682,1.25043408848957,-0.710720264788067,0.157031734211357,-0.502433359422424,-0.470848283870104,0.109104408962802,-0.566546457748579,-0.123772929001455,0.689743043441474,0.0740763693148041,0.0335903383013279,-2.91654467219574,2.23121709293751,1.022092478321,-0.495999886289,0.700065747041988,1.21300385226322,-1.62650250568952,0.542920309752597,0.20700889507529,-0.14721997304988,-0.298785953311347,-0.13736634394067,-0.800691692254635,0.472526341524304,-0.268582325695461,-0.0152681149732545,0.01300072924626,97.5,"0"
7684,-0.653896550243063,1.22400533333775,1.65184373522686,0.347718443128903,-0.582043243217198,-0.883087353920391,0.114146770165834,0.219968489641008,0.71280150230033,-1.10153179504454,0.664082683844441,-1.92958023372797,2.50387712919212,1.64627935378949,-0.0145078912580522,0.246849459799031,0.496241594591529,0.178738760205276,-0.493419039642305,-0.14619048362913,0.0629114949403434,0.338278170534348,0.0352300073616293,0.696311942195527,-0.57409254654494,0.174307582352318,-0.0189895159756134,0.098551178375544,13.85,"0"
7687,1.25138036612324,1.45964158085225,-1.43047492022396,1.84520019847725,0.965773424902824,-1.77053117333631,0.725734786402734,-0.502719495377203,0.743989126147662,-1.93904380056513,1.87592238976923,-2.65685105265258,2.12267620221037,-2.06740330977369,0.265224134437777,0.976883425200018,3.40469261730726,1.52991300524243,-1.04562534360629,-0.0402843849557077,-0.353798092528255,-0.640326899776406,-0.203895229812991,0.0165902051780468,0.855379236449065,-0.334941581281772,0.0173162199635145,0.0918765176684846,0.89,"0"
7688,1.34108282814509,0.672569856606282,-0.298802017530193,1.10286112158833,0.617478633906448,-0.641079691956814,0.514531331404704,-0.444191055818342,0.898890509221164,-0.355547385762005,0.0210115911069842,-1.98865801001005,2.87172211067558,1.73140199422511,-0.113641301830676,-0.052718408308947,0.0524577761696677,0.0430949853113444,-0.147129147246425,-0.102720685923426,-0.190568022106389,-0.184674833680541,-0.249769648327855,-0.465790067510686,0.978599657110313,-0.286569915660334,-0.0285323592753405,-0.00173101007104617,1,"0"
7689,-0.515858768872253,1.19960287961426,1.56896370593313,-0.233186087495051,0.593782252585374,-0.540135188601753,0.784834248842362,-0.135750061543739,0.622423920164958,-1.3833848724158,1.01519671052201,-1.91596531102719,2.76362518728618,0.835993264918226,-0.176115833591946,0.250685752904134,0.691265378886698,-0.502008651514591,-1.29958542378631,-0.116354268266025,-0.291384893540378,-0.580845132567627,0.000781240046102,-0.00981565372538795,-0.454401623322272,-0.108660810667072,0.0722845537817187,0.135728967712197,1.98,"0"
7692,-1.56273036265454,0.644825201595155,1.94575229669411,1.08012626964534,-0.222631830618963,0.83004024822481,-0.495286786660709,0.669346832612297,1.4689248400641,-0.901807708175183,-0.661302069795304,-3.26502038457204,0.602695400872779,1.59726919864404,0.592332310212536,0.0157146717075204,0.812365061972654,0.624116039755018,0.3434363909205,-0.393455154314841,-0.139036030904523,-0.0268330127091608,0.127565986489776,-0.867120794535387,0.297009539110199,-0.220172337608277,-0.192117968441459,-0.0292716092818468,35,"0"
7693,0.948900789005798,0.511735741487335,0.640109095780744,3.18486088537785,-0.0527378843728667,0.0343791544040673,-0.0303461372814389,-0.0278369205190368,0.935139427956917,-0.401658490944627,0.86606193217053,-2.08865110737671,1.88866393073266,0.0849056895291282,-1.33785690208794,0.0251309857229778,1.82461093269589,-0.357540397089166,-1.49499075668826,-0.0538592775338793,-0.19421331964232,-0.211979614340813,-0.0841583186133396,0.273359847469402,0.476954564680255,0.0400788374073454,0.00226257508148263,0.0518697763608885,75.08,"0"
7694,1.29982729185155,0.328200652581186,-0.0364165859044649,0.513977040090358,0.257313944794517,-0.0527377875583933,-0.1910757594692,-0.0153398909512665,1.26285908843312,-0.458024510276297,1.3946436969634,-2.40763806720083,1.16038352411941,1.43766911525255,-0.168138453331579,1.02494039734743,0.0987742305727377,0.951714747348154,0.33399905916221,-0.129779555012275,-0.473236957093458,-1.18590570358422,-0.00502255460609165,-0.961651932520589,0.291167133127836,0.113650624794328,-0.0603793619021152,0.000457985232502175,0.89,"0"
7697,-0.903440450265044,0.646863847497971,3.42556264957847,2.94316321106921,-0.333884051835735,1.00405488706935,-0.39803526669404,0.475739028844632,0.983210848655791,-0.302560831607304,1.14087091033693,-1.80861032682602,0.844802848887593,0.731108145001516,-3.41834180508632,-0.473799039930119,1.15868114308824,0.274071718941048,0.712283015899394,0.00183697949891072,-0.317577207502095,-0.420875362710586,-0.159034383676238,0.474680611096513,0.153744940949515,0.00668411683634917,0.0749245142451564,0.0767645240492229,11.82,"0"
7702,1.49323222828179,-0.957676415799922,0.536560267136416,-1.16155439039093,-1.40369873808559,-0.542846602842196,-1.18440013287813,-0.111171371732418,-0.35430721225124,1.07029591663081,0.45565870213746,-4.03569765302761,0.734377682435745,1.42885744473046,0.232564162502712,-0.659233516646782,1.59824565600949,-0.0492682105013464,-0.794448453821756,-0.507497238279411,-0.357810969030594,-0.404734950331817,0.099808894417109,-0.0355803449338754,0.247668580457782,-0.210237555954547,0.0120660528793652,0.00696787139142999,6,"0"
7705,-0.630885169917981,2.77282089557281,-1.24309845037574,0.847615934226384,2.18529960837433,-0.909380694056573,2.41884881742724,-1.96972200307337,3.79831700225991,3.53070081277245,4.72947951135773,-2.76495870916406,1.73201670219485,-4.56740769851282,0.242185452351254,-0.281705607709137,2.53067556062568,1.35250656429217,-0.959655807074359,2.03302810379835,-0.96158719235443,-0.0579656733155981,-0.123550293390166,-0.413612533403868,-0.289152763977166,-0.640967652906456,-0.180936272650487,-1.40910124288352,0.89,"0"
7705,-0.804271473965994,0.180586815916421,2.72808619405313,-1.79085025076921,-0.483596821365408,0.0572804005065346,0.250570111218835,0.0975489466561766,2.48591895639756,-1.90807370691753,2.2625230877199,-2.02809187045762,0.0525367710455933,1.40206302686607,-0.338697132595765,-0.471732919677722,0.42229156160868,0.702627299246046,-0.320280313102732,-0.109916466815172,-0.0460775941451025,0.303239832524574,-0.249429207397212,0.140408226434828,0.305820895141692,-0.825483119558346,-0.0876763554560612,-0.164004566516812,42,"0"
7707,-3.19692163083408,3.13673952709755,-2.3198598275692,0.871222456325959,-1.04428025046657,-0.448437647900271,-0.963467709986768,2.09068428387587,0.758973599755957,0.660775751664231,1.54064118606983,-0.739760202445293,2.42065072213841,3.19013284420896,-0.622439508274883,-0.0835437273636151,1.24402009185197,0.330964494065265,0.0249119674783582,0.19822343001509,0.0500517026740095,0.416153596802976,0.236850772521152,-0.352469458028919,-0.359571283912345,-0.388406099138434,0.44513486325511,0.277904137083405,26.99,"0"
7708,-0.796897713545434,2.12475441758153,0.617368485460181,2.60776434600324,0.455451198428162,0.812292500410637,0.00564496506807651,-0.638995706497363,0.838842135923558,1.64854498610879,-0.134921918955654,-3.094621543464,1.63200792414271,1.57229790248485,0.726701994860652,-0.0911252853153938,0.644799515071746,0.000765906722550302,0.375028921101925,0.346319476391786,0.396223046487863,-0.708285386159676,0.394750605795518,-0.896595335621097,-1.31639785432103,-0.172778161765422,0.863159982213626,0.496796566284543,4.59,"0"
7715,1.35787306893008,0.0476765177513757,-0.238099754207699,-0.664821346557846,-0.124406754312923,-1.04535637157583,0.156443236855568,-0.380393351598797,2.52274197306311,-1.36392015333159,0.0534077068377877,-2.01387438962398,1.45206690645031,1.7403794869313,-0.00298810096718413,-0.989504772777722,0.693603641502621,0.166156398525704,0.826692439018571,-0.181049142627712,-0.207010065738494,-0.0865957621283712,-0.245942694396917,-0.165306615628987,1.00473609591462,-0.555046755029271,0.00817090949645515,-0.000805902746992848,1,"0"
7716,-5.9559850563793,-5.81030797958619,1.26926155758793,1.75779612060731,7.07294839591802,-5.69851919772155,-4.60429398079418,-0.317800322339218,2.17461294964699,0.267473337504378,0.73445949578261,-1.97982731086523,1.87894046895655,0.982618315338347,0.207502272449967,0.839842672916351,0.405851935292708,-0.268026183707356,-0.545315609581498,-2.72870944446713,-1.08513028361425,-0.994849414382598,-2.02578609154743,0.599801346332,-1.28800199375333,-0.141704057618895,1.41593761971867,-0.322802690315986,1.98,"0"
7718,-1.01035407410542,0.410395877281769,-0.17523421912224,-1.57798384135639,-0.547384037275679,-0.808010201728557,1.40010485562671,0.0674014875645323,1.98332004999567,-2.17475010908467,-0.397551672140712,-2.16548730522008,1.39688419909993,1.92794902074781,-0.800845672819864,-0.65489067620366,0.527030614178008,0.392639755960346,0.0879299732725183,0.296210244126518,0.0770991214537632,0.250713695034393,0.350643068915551,-0.212497183829542,0.0935855545339547,-0.830291505128845,0.205653513530098,0.184653084006804,241.17,"0"
7734,1.1239318501067,0.262309543963032,0.859413001002275,1.32432587189401,-0.374702234844735,-0.130466263763579,-0.34296316604339,0.151903585030743,1.30057202057078,-0.172315392755207,2.43243706595822,-2.30520783335088,-0.148279352087045,2.30549325454903,0.0212735883708759,0.229765275865754,0.415073778969537,0.105595378792001,-0.673081752616734,-0.325591533046778,-0.358480903525453,-0.885373294822132,0.227291102316601,0.0541309632168227,0.069762445429575,-0.709952344068637,0.00394499688296975,0.0108063507950039,0.93,"0"
7738,1.02872200398297,0.28253544825866,1.75301667173248,2.79775386674739,-0.576533616120937,0.870242480842755,-0.821849985910934,0.352079704456242,1.10936778143481,0.245912576059264,2.10576315781159,-1.46733291519898,1.59711144972538,1.24571946461243,-1.51128330689542,0.432738671880209,0.415997757848246,0.044862568531835,-1.19168764472878,-0.231199978633383,-0.143571494205214,-0.0102682605115924,0.098736698978056,0.153541847554335,0.146208664549159,-0.0821887234484118,0.0296193555383419,0.017800960981172,0,"0"
7739,-2.60845979344995,-0.9804632119265,2.57724366609716,-0.253369861902443,2.85877952756149,-0.949879677569831,1.19487092206822,-2.04358370342576,2.88566092079877,2.0580004812789,2.95691756418449,-2.97684212122891,-0.146823861583982,-0.0769463574138493,-1.03580751387064,-0.940144844847904,-0.232743952012551,-0.569519364904475,-0.47380539380594,-0.914228861346259,-0.838784924081344,0.0845072343270564,-1.52935860519321,0.308809828778918,0.113583795671482,0.164855481039583,-1.80866265494605,-1.44767832142697,29.99,"0"
7740,1.02387386852139,2.00148526626613,-4.76975183220974,3.81919458538265,-1.2717542273697,-1.7346624268403,-3.05924503160896,0.889804791975203,0.415382113237262,-3.95581234352737,3.57205481558784,-7.18645159050588,0.147242340802109,-5.24930454889762,1.67833367358535,-2.64147310915178,-1.31205856007348,-0.391716050952505,1.11826355175812,0.204137684042271,0.343282648722251,-0.0541956644068491,0.709653952497143,-0.372215866946976,-2.03206836614816,0.366777602071192,0.395170669257609,0.0202055389458413,1,"1"
7740,1.09889004412711,0.677925456802645,0.678734053863831,2.70186246438839,0.000318615326642422,-0.608271848335776,0.333748507977014,-0.262398373537822,0.338515602575694,0.269507356573355,0.567863550060406,-2.40777656011431,1.81670940018883,1.83595540514327,-0.317081208714807,0.644534665546789,0.145209110984605,-0.562462767672828,-0.958182591286523,-0.0846715472368433,-0.60627943710351,-1.73397010432895,0.233337815742431,0.249562849958728,0.0973340078756484,-0.534788638454812,-0.0547973924508124,0.0312212708930229,55.38,"0"
7741,-0.878740247942947,1.7521487228633,1.37845915262007,2.92251002502706,0.237754938938917,0.362943049016813,0.611104743235477,0.414431088961069,-1.18026541812413,0.115349334658002,2.40013181304845,-2.06060537411439,1.63545534162712,2.51131689128863,-0.246061749772426,-0.477733442883384,1.18567301136356,0.179426203097867,0.601751834423549,0.071277266382268,0.0617732631531679,0.209307913284112,-0.146891491535177,0.175127806398698,0.319389590807772,0.314883943132992,-0.108070098550939,-0.00166502321611947,53.73,"0"
7747,-0.233775328495737,-3.64257415513618,-0.00128252028021502,-1.97599938848094,-1.7027697788425,1.75529338147941,-0.636359000455079,0.445341808916555,2.67085392732868,-1.65068883769604,2.70563671813441,-0.842083827406502,1.11215140921048,1.5236001369271,0.279645304458908,-3.791869138852,2.36995981750737,0.285847565558795,-0.985159882603491,0.721880355972487,-0.0727288153804994,-0.609158287922732,-0.465188864308797,-1.07149926195071,-0.155746218874054,-0.83773129180528,0.0370322059617566,0.128107162908831,721.31,"0"
7750,-1.594998001341,-0.420661396614515,2.81169330009917,0.596092378528603,-0.106658009036674,0.626457777281559,0.74812343305277,0.0639499766362969,1.03626297877878,-1.08962607537866,2.3131911198443,-1.44086309502942,2.12765078737568,0.973558973714944,-1.20573306509484,0.172513375573641,0.0485298788722623,0.5539780441683,-1.38315494554219,0.594311926589752,0.260117500589778,0.682162749137736,0.281610556682306,0.154948607933362,0.480966799236197,-0.403889449063172,-0.193308768610117,-0.134102222162447,250,"0"
7750,-0.794607358200574,1.31852963926004,1.32933695244485,-0.27015610252678,0.567320731616043,-0.0555771785917905,0.705444655049858,-0.17296334210686,1.15365735613703,0.304178233420436,1.71817498134866,-1.98450370820323,2.13611291799259,1.28781623096867,-0.511446339876638,0.466094459913029,-0.359982852989256,0.574438385683458,0.355441263903445,0.435715159612743,-0.493156838069162,-0.801909143417958,-0.122824065005464,-0.572862850437524,-0.0383326503781372,0.0470410393135039,0.287506551882223,0.00421687789791632,8.99,"0"
7751,-0.595882443765177,0.904147138804979,1.57014109829946,-0.0392932880625628,0.755514084996728,1.17243564908902,0.231566920795533,0.490362864788946,0.972586127926033,-0.854345816723795,1.38958546460995,-2.53671009360138,0.933847746403785,1.82887800640739,1.27302584783379,-1.06453833028165,1.57933791625673,-1.94051366513477,-1.7341285326661,-0.125955183840559,-0.266929558144292,-0.340132191443,0.124208575503626,-1.0663091498579,-0.553846126451713,0.163731169739486,0.305730905345339,0.0983273477706475,2.69,"0"
7751,-1.23933656744008,0.408354152642363,1.59275651175697,-0.345563101305114,0.978300561904727,-0.793447460145759,0.326441011280535,-0.150068646155793,0.682048661186632,-0.693707841017328,2.08526316626171,-1.31203866701852,2.72458172516703,1.42118034681727,-1.11779734774019,0.759411938315411,-0.436260391628997,0.262711207991029,-0.583771820725421,-0.236099339773457,-0.316987425680502,-0.739672434324336,0.0300617640299683,-0.0484337496496296,0.0403425501366682,-0.118195192889473,-0.320341762030193,0.0920449950992991,1.98,"0"
7751,0.150551947522502,0.506456234602975,1.68955535805532,1.61916917269474,0.22238173931665,2.21223843633132,-0.783598280791618,-0.390668382490034,1.70750272921234,-0.706329029968355,0.593943377108864,-0.748511513236277,2.76834912393677,0.68389950260739,-2.69865605228563,-1.01061054902606,1.10799711864502,-0.148223459944185,1.6650587596909,-0.0924423014346872,0.160856541550732,-1.24015005552838,-0.296432883913213,-1.36565691290638,1.10627013026761,-0.244696151255439,0.205022385577635,0.171010888954361,6.73,"0"
7751,1.11916816063619,0.328495312461764,0.0624663359071976,1.35444129507539,0.0852891392461767,-0.477186374425034,0.207110222868153,-0.0687322549153138,0.923161409281506,-0.106872071981914,2.3810572842775,-2.38902396597111,-0.223274376111146,2.58219774739912,-0.365997489178752,-0.275715936312293,0.606740738356538,0.0917323915432552,-0.653841412900375,-0.280472026466795,-0.0582432112890346,-0.0185572753530156,-0.0934305767467721,0.124250022660086,0.623514453545652,-0.316240495883944,-0.0397552172789003,-0.00573677366016074,29.99,"0"
